Subject,property,Predicate,value,Object,graph,Subject_stripped
https://w3id.org/APD/traits/trait_0021016,value type,http://terminologies.gfbio.org/terms/ETS/valueType,continuous variable,http://purl.obolibrary.org/obo/STATO_0000251,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,minAllowedValue,http://terminologies.gfbio.org/terms/ETS/minAllowedValue,0.01,NA,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,maxAllowedValue,http://terminologies.gfbio.org/terms/ETS/maxAllowedValue,500,NA,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,unit,http://terminologies.gfbio.org/terms/ETS/expectedUnit,kg/m/MPa/s,NA,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,unit,http://terminologies.gfbio.org/terms/ETS/expectedUnit,kilogram per metre megapascal second,https://w3id.org/uom/kg.m-1.MPa-1.s-1,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,has broader,http://www.w3.org/2004/02/skos/core#broader,"water transport trait, hydraulic trait",https://w3id.org/APD/traits/trait_group_0021002,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,date created,http://purl.org/dc/terms/created,14/07/2021,NA,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,date modified,http://purl.org/dc/terms/modified,05/02/2024,NA,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,date reviewed,http://purl.org/dc/terms/reviewed,31/05/2023,NA,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,change note,http://www.w3.org/2004/02/skos/core#changeNote,transverse_branch_area_specific_conductivity,NA,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,has context object,https://w3id.org/iadopt/ont/hasContextObject,stem,http://purl.obolibrary.org/obo/PO_0009047,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,conductivity,http://purl.obolibrary.org/obo/PATO_0001585,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,per unit length,http://vocabs.lter-europe.net/EnvThes/22004,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,ratio; proportion,http://purl.obolibrary.org/obo/PATO_0001470,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,rate,http://purl.obolibrary.org/obo/PATO_0000161,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,force,http://purl.obolibrary.org/obo/PATO_0001035,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,efficiency,http://purl.obolibrary.org/obo/PATO_0001029,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Timothy Brodribb,https://orcid.org/0000-0002-4964-6107,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Brendan Choat,https://orcid.org/0000-0002-9105-640X,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,references,http://purl.org/dc/terms/references,Choat 2010,https://prometheusprotocols.net/function/water-relations/hydraulic-conductance-and-conductivity,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,keyword,http://semanticscience.org/resource/SIO_000147,water transport,http://purl.obolibrary.org/obo/GO_0006833,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,keyword,http://semanticscience.org/resource/SIO_000147,water,http://purl.obolibrary.org/obo/CHEBI_15377,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,keyword,http://semanticscience.org/resource/SIO_000147,water potential,http://vocabs.lter-europe.net/EnvThes/22311,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,keyword,http://semanticscience.org/resource/SIO_000147,gradient,http://purl.obolibrary.org/obo/NCIT_C70693,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,keyword,http://semanticscience.org/resource/SIO_000147,hydraulic conductivity,http://vocabs.lter-europe.net/EnvThes/22133,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,keyword,http://semanticscience.org/resource/SIO_000147,sapwood,http://purl.obolibrary.org/obo/PO_0004513,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,keyword,http://semanticscience.org/resource/SIO_000147,water stress trait,http://purl.obolibrary.org/obo/TO_0000237,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021016,definition,http://www.w3.org/2004/02/skos/core#definition,"Ks; Measure of the efficiency of water flow through a stem segment normalised to the stem (sapwood + bark) cross-sectional area across which the flow is measured. It is calculated as the ratio of the water flow rate (kg/s) to the water potential gradient across the stem segment (MPa), divided by the stem cross sectional area (1/m2), then multiplied by the stem length (m).",NA,.,https://w3id.org/APD/traits/trait_0021016
https://w3id.org/APD/traits/trait_0021017,identifier,http://purl.org/dc/terms/identifier,trait_0021017,NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,alternative label,http://www.w3.org/2004/02/skos/core#altLabel,leaf_specific_hydraulic_conductance,NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,Leaf specific hydraulic conductance (kleaf),NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,description,http://purl.org/dc/terms/description,"A leaf [PO:0025034] water transport [GO:0006833] trait which is a measure of the rate [PATO:0000161] of water [CHEBI:15377] movement [NCIT:C37994] through a leaf under a specific [NCIT:C38024] driving force [PATO:0001035] (water potential [EnvThes:22311] gradient [NCIT:C70693]), normalised to the leaf area [PATO:0001323]. It is calculated as the ratio [PATO:0001470] of the water flow rate through the leaf (mmol/s)  to the water potential gradient gradient from the petiole [PO:0020038] to mesophyll [PO:0006070] substomatal cavities (MPa), divided by the leaf area (m2).",NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,description,http://purl.org/dc/terms/description,"kleaf; Measure of how efficiently water is transported through a leaf. It is calculated as the ratio of water flow rate through the leaf (mmol/s) to the water potential gradient from the petiole to mesophyll substomatal cavities (MPa), divided by the leaf area (1/m2). As this is a measure of 'conductance' not 'conductivity' the measurement is not normalised to the path length (the leaf length).",NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,note,http://www.w3.org/2004/02/skos/core#note,This trait is also sometimes referred to as 'Leaf specific conductivity' in the literature despite the fact it is not normalised to path length and therefore is a 'conductance' not a 'conductivity'.,NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,value type,http://terminologies.gfbio.org/terms/ETS/valueType,continuous variable,http://purl.obolibrary.org/obo/STATO_0000251,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,minAllowedValue,http://terminologies.gfbio.org/terms/ETS/minAllowedValue,0.1,NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,maxAllowedValue,http://terminologies.gfbio.org/terms/ETS/maxAllowedValue,100,NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,unit,http://terminologies.gfbio.org/terms/ETS/expectedUnit,mmol/m2/MPa/s,NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,unit,http://terminologies.gfbio.org/terms/ETS/expectedUnit,millimole per square metre megapascal second,https://w3id.org/uom/mmol.m-2.MPa-1.s-1,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,has broader,http://www.w3.org/2004/02/skos/core#broader,"water transport trait, hydraulic trait",https://w3id.org/APD/traits/trait_group_0021002,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,date created,http://purl.org/dc/terms/created,14/07/2021,NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,date modified,http://purl.org/dc/terms/modified,05/02/2024,NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,date reviewed,http://purl.org/dc/terms/reviewed,31/05/2023,NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,change note,http://www.w3.org/2004/02/skos/core#changeNote,leaf_hydraulic_conductivity,NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,has context object,https://w3id.org/iadopt/ont/hasContextObject,leaf,http://purl.obolibrary.org/obo/PO_0025034,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,has context object,https://w3id.org/iadopt/ont/hasContextObject,leaf,http://purl.obolibrary.org/obo/PO_0025034,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,conductivity,http://purl.obolibrary.org/obo/PATO_0001585,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,per unit area,http://vocabs.lter-europe.net/EnvThes/22003,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,ratio; proportion,http://purl.obolibrary.org/obo/PATO_0001470,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,rate,http://purl.obolibrary.org/obo/PATO_0000161,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,force,http://purl.obolibrary.org/obo/PATO_0001035,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,efficiency,http://purl.obolibrary.org/obo/PATO_0001029,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Timothy Brodribb,https://orcid.org/0000-0002-4964-6107,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Brendan Choat,https://orcid.org/0000-0002-9105-640X,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,references,http://purl.org/dc/terms/references,Choat 2010,https://prometheusprotocols.net/function/water-relations/hydraulic-conductance-and-conductivity,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,references,http://purl.org/dc/terms/references,Blackman 2010,https://doi.org/10.1111/j.1469-8137.2010.03439.x,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,keyword,http://semanticscience.org/resource/SIO_000147,water transport,http://purl.obolibrary.org/obo/GO_0006833,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,keyword,http://semanticscience.org/resource/SIO_000147,water,http://purl.obolibrary.org/obo/CHEBI_15377,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,keyword,http://semanticscience.org/resource/SIO_000147,water potential,http://vocabs.lter-europe.net/EnvThes/22311,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,keyword,http://semanticscience.org/resource/SIO_000147,gradient,http://purl.obolibrary.org/obo/NCIT_C70693,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,keyword,http://semanticscience.org/resource/SIO_000147,hydraulic conductivity,http://vocabs.lter-europe.net/EnvThes/22133,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,keyword,http://semanticscience.org/resource/SIO_000147,leaf water potential,http://purl.obolibrary.org/obo/TO_0000131,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,keyword,http://semanticscience.org/resource/SIO_000147,water stress trait,http://purl.obolibrary.org/obo/TO_0000237,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,example,http://www.w3.org/2004/02/skos/core#example,related match: Leaf hydraulic conductance [TRY:748] (https://www.try-db.org/de/de.php),NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021017,definition,http://www.w3.org/2004/02/skos/core#definition,"kleaf; Measure of how efficiently water is transported through a leaf. It is calculated as the ratio of water flow rate through the leaf (mmol/s) to the water potential gradient from the petiole to mesophyll substomatal cavities (MPa), divided by the leaf area (1/m2). As this is a measure of 'conductance' not 'conductivity' the measurement is not normalised to the path length (the leaf length).",NA,.,https://w3id.org/APD/traits/trait_0021017
https://w3id.org/APD/traits/trait_0021018,identifier,http://purl.org/dc/terms/identifier,trait_0021018,NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,alternative label,http://www.w3.org/2004/02/skos/core#altLabel,leaf_specific_hydraulic_conductivity,NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,Leaf specific hydraulic conductivity (Kl),NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,description,http://purl.org/dc/terms/description,"A stem [PO:0009047] water transport [GO:0006833] trait which is a measure of the rate [PATO:0000161] of water [CHEBI:15377] movement [NCIT:C37994] through a stem under a specific [NCIT:C38024] driving force [PATO:0001035] (water potential [EnvThes:22311] gradient [NCIT:C70693]), normalised to the branches' leaf [PO:0025034] area [PATO:0001323] and accounting for the path (stem) length [PATO:0000122]. It is calculated as the ratio of the water flow rate (kg/s) to the water potential gradient across the stem segment (MPa), divided by the total leaf area (1/m2), then multiplied by the stem length (m).",NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,description,http://purl.org/dc/terms/description,"Kl; Measure of the efficiency of water flow through a stem segment, normalised to the total leaf area distil to the stem segment.  It is calculated as the ratio of the water flow rate (kg/s) to the water potential gradient across the stem segment (MPa), divided by the total leaf area (1/m2), then multiplied by the stem length (m).",NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,note,http://www.w3.org/2004/02/skos/core#note,"This trait is a variant of sapwood specific conductivity normalised to leaf area, usually by multiple Ks (sapwood specific conductivity) by Huber value. It is not a measure of conductivity through a leaf.",NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,value type,http://terminologies.gfbio.org/terms/ETS/valueType,continuous variable,http://purl.obolibrary.org/obo/STATO_0000251,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,minAllowedValue,http://terminologies.gfbio.org/terms/ETS/minAllowedValue,0.1,NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,maxAllowedValue,http://terminologies.gfbio.org/terms/ETS/maxAllowedValue,500,NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,unit,http://terminologies.gfbio.org/terms/ETS/expectedUnit,10^4.kg/m/MPa/s,NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,has broader,http://www.w3.org/2004/02/skos/core#broader,"water transport trait, hydraulic trait",https://w3id.org/APD/traits/trait_group_0021002,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,date created,http://purl.org/dc/terms/created,14/07/2021,NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,date modified,http://purl.org/dc/terms/modified,05/02/2024,NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,date reviewed,http://purl.org/dc/terms/reviewed,31/05/2023,NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,has context object,https://w3id.org/iadopt/ont/hasContextObject,stem,http://purl.obolibrary.org/obo/PO_0009047,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,has context object,https://w3id.org/iadopt/ont/hasContextObject,leaf,http://purl.obolibrary.org/obo/PO_0025034,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,conductivity,http://purl.obolibrary.org/obo/PATO_0001585,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,per unit area,http://vocabs.lter-europe.net/EnvThes/22003,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,ratio; proportion,http://purl.obolibrary.org/obo/PATO_0001470,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,rate,http://purl.obolibrary.org/obo/PATO_0000161,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,force,http://purl.obolibrary.org/obo/PATO_0001035,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,efficiency,http://purl.obolibrary.org/obo/PATO_0001029,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Timothy Brodribb,https://orcid.org/0000-0002-4964-6107,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Brendan Choat,https://orcid.org/0000-0002-9105-640X,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,references,http://purl.org/dc/terms/references,Choat 2010,https://prometheusprotocols.net/function/water-relations/hydraulic-conductance-and-conductivity,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,keyword,http://semanticscience.org/resource/SIO_000147,water transport,http://purl.obolibrary.org/obo/GO_0006833,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,keyword,http://semanticscience.org/resource/SIO_000147,water,http://purl.obolibrary.org/obo/CHEBI_15377,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,keyword,http://semanticscience.org/resource/SIO_000147,water potential,http://vocabs.lter-europe.net/EnvThes/22311,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,keyword,http://semanticscience.org/resource/SIO_000147,gradient,http://purl.obolibrary.org/obo/NCIT_C70693,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,keyword,http://semanticscience.org/resource/SIO_000147,hydraulic conductivity,http://vocabs.lter-europe.net/EnvThes/22133,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,keyword,http://semanticscience.org/resource/SIO_000147,leaf water potential,http://purl.obolibrary.org/obo/TO_0000131,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,keyword,http://semanticscience.org/resource/SIO_000147,water stress trait,http://purl.obolibrary.org/obo/TO_0000237,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,example,http://www.w3.org/2004/02/skos/core#example,exact match: Leaf area-specific conductivity (leaf specific conductivity) [TRY:928] (https://www.try-db.org/de/de.php),NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021018,definition,http://www.w3.org/2004/02/skos/core#definition,"Kl; Measure of the efficiency of water flow through a stem segment, normalised to the total leaf area distil to the stem segment.  It is calculated as the ratio of the water flow rate (kg/s) to the water potential gradient across the stem segment (MPa), divided by the total leaf area (1/m2), then multiplied by the stem length (m).",NA,.,https://w3id.org/APD/traits/trait_0021018
https://w3id.org/APD/traits/trait_0021021,identifier,http://purl.org/dc/terms/identifier,trait_0021021,NA,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,alternative label,http://www.w3.org/2004/02/skos/core#altLabel,root_hydraulic_conductivity,NA,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,Root hydraulic conductivity (Kh),NA,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,description,http://purl.org/dc/terms/description,"A root [PO:0009005] water transport [GO:0006833] trait which is a measure of the rate [PATO:0000161] of water [CHEBI:15377] movement [NCIT:C37994] through a root under a specific [NCIT:C38024] driving force [PATO:0001035] (water potential [EnvThes:22311] gradient [NCIT:C70693]), accounting for the root length [PATO:0000122]. It is calculated as the ratio [PATO:0001470] of the water flow [NCIT:C41141] rate through the root segment (kg/s) to the water potential gradient across the root segment (MPa), multiplied by the path length measured (m).",NA,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,description,http://purl.org/dc/terms/description,"Kh; Measure of the efficiency of water flow through a root segment. It is calculated as the ratio of the water flow rate (kg/s) to the water potential gradient (MPa) across the root segment, multiplied by the root length (m).",NA,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,note,http://www.w3.org/2004/02/skos/core#note,"This trait should not be confused with hydraulic conductance (kh),  which is the ratio of water flow flow rate to the water potential gradient across the root segment, but IS NOT normalised to the path length and has units kg/MPa/s.",NA,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,value type,http://terminologies.gfbio.org/terms/ETS/valueType,continuous variable,http://purl.obolibrary.org/obo/STATO_0000251,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,minAllowedValue,http://terminologies.gfbio.org/terms/ETS/minAllowedValue,0.01,NA,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,maxAllowedValue,http://terminologies.gfbio.org/terms/ETS/maxAllowedValue,2000,NA,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,unit,http://terminologies.gfbio.org/terms/ETS/expectedUnit,10^6.kg.m/MPa/s,NA,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,has broader,http://www.w3.org/2004/02/skos/core#broader,"water transport trait, hydraulic trait",https://w3id.org/APD/traits/trait_group_0021002,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,date created,http://purl.org/dc/terms/created,20/05/2023,NA,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,date modified,http://purl.org/dc/terms/modified,05/02/2024,NA,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,date reviewed,http://purl.org/dc/terms/reviewed,31/05/2023,NA,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,has context object,https://w3id.org/iadopt/ont/hasContextObject,root,http://purl.obolibrary.org/obo/PO_0009005,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,conductivity,http://purl.obolibrary.org/obo/PATO_0001585,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,per unit area,http://vocabs.lter-europe.net/EnvThes/22003,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,ratio; proportion,http://purl.obolibrary.org/obo/PATO_0001470,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,rate,http://purl.obolibrary.org/obo/PATO_0000161,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,efficiency,http://purl.obolibrary.org/obo/PATO_0001029,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Timothy Brodribb,https://orcid.org/0000-0002-4964-6107,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Brendan Choat,https://orcid.org/0000-0002-9105-640X,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,references,http://purl.org/dc/terms/references,Choat 2010,https://prometheusprotocols.net/function/water-relations/hydraulic-conductance-and-conductivity,.,https://w3id.org/APD/traits/trait_0021021
https://w3id.org/APD/traits/trait_0021021,keyword,http://semanticscience.org/resource/SIO_000147,water transport,http://purl.obolibrary.org/obo/GO_0006833,.,https://w3id.org/APD/traits/trait_0021021
